bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,xrjysx5su3kxthc5qqxjdk2c5o532lhuuszf7m6hlxpajpkewzka,2024-05-15T00:00:00Z/2024-05-16T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,samplebucketcreate,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-15T05:00:00.000Z,2024-05-15T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uthi4fqlusk3e7j2255dk2oyb6s2mp7x5zy7showtxcp3apjw3ra,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,akhil-s3-bucket-760,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,2k7lmyhq6qx7itd447rwofczdjp52ianm4vvucimomxewn624j5a,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,config-bucket-016266444216,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,3fnsr7oqilqqfdlfmbvfk2gtoietejw4oiqcg34sh5rna257yrsq,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,json-bucket-sample-123,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,krjs76ej3w7jqo6yq3xhzksqm7p36lvau7vfvvhs5yn4vyefjlta,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,mybucket-sample-760,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,7dwgvr6q5qjgcdqvpj3vxxqrygl7firqo4zn4gk6k4uhwm4ih54q,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,sample-143,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,xrjysx5su3kxthc5qqxjdk2c5o532lhuuszf7m6hlxpajpkewzka,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,,1.11E-8,0.0860000000,USD,"",$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),Usage,,,0.0,0.0,ReadLocation,AmazonS3,samplebucketcreate,,1.11E-8,0.0860000000,016266444216,sajeeth pasha,1.285E-7,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,APS3-APN3-AWS-Out-Bytes,USD,,,1.11E-8,0.0860000000,,WYCPFG3APBZX3GKU.32CCEEARHH.6YS6EN2CT7,58321502568,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""ap-south-1"",""servicename"":""AWS Data Transfer""}",,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,,,,,,,Data Transfer,,AWSDataTransfer,WYCPFG3APBZX3GKU,Asia Pacific (Osaka),AWS Region,ap-northeast-3,APS3-APN3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,y5m4ts4jj3pvin3zjnpfarqvstv2ar5urv7sctuc2bidvz4shcwa,2024-05-01T00:00:00Z/2024-05-02T00:00:00Z,,1.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListLensConfigurations,AmazonS3,,,1.8E-9,0.0200000000,016266444216,sajeeth pasha,8.85E-8,2024-05-01T16:00:00.000Z,2024-05-01T15:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,1.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uv2vanx2hyprtclfgdd7qt5cyucrokmdgwb5tz7fzepsaeqygtla,2024-05-02T00:00:00Z/2024-05-03T00:00:00Z,,8.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,HeadBucket,AmazonS3,samplebucketcreate,,8.8E-9,0.0200000000,016266444216,sajeeth pasha,4.414E-7,2024-05-02T02:00:00.000Z,2024-05-02T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,8.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,isasfhlrv3g5i4swl4hqkbwyfq4tobtxovppey6o3thmtvr7ckva,2024-05-02T00:00:00Z/2024-05-03T00:00:00Z,,7.1E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,,7.1E-9,0.0200000000,016266444216,sajeeth pasha,3.567E-7,2024-05-02T02:00:00.000Z,2024-05-02T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,7.1E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,4dqfl6gbozge4p6kv6qjrn3ifsfqrn2wj7yezgq2goxpebsmabra,2024-05-05T00:00:00Z/2024-05-06T00:00:00Z,,1.3E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListAccessPoints,AmazonS3,,,1.3E-9,0.0200000000,016266444216,sajeeth pasha,6.71E-8,2024-05-05T20:00:00.000Z,2024-05-05T19:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,1.3E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,y5m4ts4jj3pvin3zjnpfarqvstv2ar5urv7sctuc2bidvz4shcwa,2024-05-06T00:00:00Z/2024-05-07T00:00:00Z,,1.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListLensConfigurations,AmazonS3,,,1.8E-9,0.0200000000,016266444216,sajeeth pasha,8.85E-8,2024-05-06T16:00:00.000Z,2024-05-06T15:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,1.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uv2vanx2hyprtclfgdd7qt5cyucrokmdgwb5tz7fzepsaeqygtla,2024-05-07T00:00:00Z/2024-05-08T00:00:00Z,,8.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,HeadBucket,AmazonS3,samplebucketcreate,,8.8E-9,0.0200000000,016266444216,sajeeth pasha,4.414E-7,2024-05-07T02:00:00.000Z,2024-05-07T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,8.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,isasfhlrv3g5i4swl4hqkbwyfq4tobtxovppey6o3thmtvr7ckva,2024-05-07T00:00:00Z/2024-05-08T00:00:00Z,,7.1E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,,7.1E-9,0.0200000000,016266444216,sajeeth pasha,3.567E-7,2024-05-07T02:00:00.000Z,2024-05-07T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,7.1E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,4dqfl6gbozge4p6kv6qjrn3ifsfqrn2wj7yezgq2goxpebsmabra,2024-05-10T00:00:00Z/2024-05-11T00:00:00Z,,1.3E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListAccessPoints,AmazonS3,,,1.3E-9,0.0200000000,016266444216,sajeeth pasha,6.71E-8,2024-05-10T20:00:00.000Z,2024-05-10T19:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,1.3E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,y5m4ts4jj3pvin3zjnpfarqvstv2ar5urv7sctuc2bidvz4shcwa,2024-05-11T00:00:00Z/2024-05-12T00:00:00Z,,1.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,ListLensConfigurations,AmazonS3,,,1.8E-9,0.0200000000,016266444216,sajeeth pasha,8.85E-8,2024-05-11T16:00:00.000Z,2024-05-11T15:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,1.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,nymktaba3pmxvl45udkfs3n754v6g5yub22buj7tnr2knntdycwa,2024-05-12T00:00:00Z/2024-05-13T00:00:00Z,,8.5E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,HeadBucket,AmazonS3,sample-143,,8.5E-9,0.0200000000,016266444216,sajeeth pasha,4.265E-7,2024-05-12T02:00:00.000Z,2024-05-12T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,8.5E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,,,016266444216,sajeeth pasha,{},{},,,uv2vanx2hyprtclfgdd7qt5cyucrokmdgwb5tz7fzepsaeqygtla,2024-05-12T00:00:00Z/2024-05-13T00:00:00Z,,8.8E-9,0.0200000000,USD,"",$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),Usage,,,0.0,0.0,HeadBucket,AmazonS3,samplebucketcreate,,8.8E-9,0.0200000000,016266444216,sajeeth pasha,4.414E-7,2024-05-12T02:00:00.000Z,2024-05-12T01:00:00.000Z,USE1-SAE1-AWS-Out-Bytes,USD,,,8.8E-9,0.0200000000,,X67HWFH8QVT6NSW7.32CCEEARHH.6YS6EN2CT7,58321487154,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,X67HWFH8QVT6NSW7,South America (Sao Paulo),AWS Region,sa-east-1,USE1-SAE1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,11115589522,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
